Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
6,"A Saoud, A Recioui","A review on Data communication in smart grids",2017,"Algerian Journal of Signals and Systems","ajss.dz","https://ajss.dz/index.php/ajss/article/view/42","https://scholar.google.com/scholar?cites=11760790012698189993&as_sdt=2005&sciodt=2007&hl=en",635,"2022-05-04 15:31:42","","","","",,,,,6,1.20,3,2,5,"Smart Grids require a complex two-way communication infrastructure, sustaining power flows between intelligent components, and sophisticated computing and information …","https://ajss.dz/index.php/ajss/article/download/42/30","https://scholar.google.com/scholar?q=related:qWDWiDS4NqMJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
3,"MR Herrmann, DP Brumby, L Cheng, ...","An empirical investigation of domestic energy data visualizations",2021,"International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1071581921000781","https://scholar.google.com/scholar?cites=11553542135753209906&as_sdt=2005&sciodt=2007&hl=en",636,"2022-05-04 15:31:42","","","","",,,,,3,3.00,1,4,1,"Which device in your home uses the most electricity? Many people have a poor understanding of their domestic energy consumption. In this paper, we evaluated three data …","","https://scholar.google.com/scholar?q=related:MvgT81ttVqAJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
1,"S Goudarzi, MH Anisi, SA Soleymani, ...","An IoT-based Prediction Technique for Efficient Energy Consumption in Buildings",2021,"IEEE Transactions …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/document/9462477/","https://scholar.google.com/scholar?cites=5488394178491129571&as_sdt=2005&sciodt=2007&hl=en",637,"2022-05-04 15:31:42","","","","",,,,,1,1.00,0,4,1,"Today, there is a crucial need for precise monitoring and prediction of energy consumption at the building level using the latest technologies including Internet of Things (IoT) and data …","http://repository.essex.ac.uk/30663/1/TGCN.pdf","https://scholar.google.com/scholar?q=related:4x5JNG2xKkwJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"B Delcroix, S Sansregret, GL Martin, ...","Quantile regression using gradient boosted decision trees for daily residential energy load disaggregation",2021,"Journal of Physics …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1742-6596/2069/1/012107/meta","",638,"2022-05-04 15:31:42","","10.1088/1742-6596/2069/1/012107","","",,,,,0,0.00,0,4,1,"The building sector is responsible for approximately one-third of the total energy consumption, worldwide. This sector is undergoing a major digital transformation, buildings being more …","https://iopscience.iop.org/article/10.1088/1742-6596/2069/1/012107/pdf","https://scholar.google.com/scholar?q=related:DDTN9tq8UqMJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"XY Zhang, J Cordoba-Pachon, C Watkins, S Kuenzel","Differential Private Federated Learning for Privacy-Preserving Third Party Service Framework in Advanced Metering Infrastructure",2021,"","scholar.archive.org","https://scholar.archive.org/work/wqaa56xohfej5e5dbdy2rdbjxe/access/wayback/https://s3-eu-west-1.amazonaws.com/pstorage-techrxiv-6044451694/30646209/Transactionstemplateandinstructionsonhowtocreateyourarticle.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=220765134a5ff7e45b12f95225b86ce016e96cf967931621f3eec9dc44ae3d50&X-Amz-Date=20210914T062109Z&X-Amz-Credential=AKIA3OGA3B5WJZPQBW6Z/20210914/eu-west-1/s3/aws4_request","",639,"2022-05-04 15:31:42","PDF","","","",,,,,0,0.00,0,4,1,"The advanced metering infrastructure (AMI) is a compulsory component of the future smart grid; it not only provides near real-time two-way communication between the consumers and …","https://scholar.archive.org/work/wqaa56xohfej5e5dbdy2rdbjxe/access/wayback/https://s3-eu-west-1.amazonaws.com/pstorage-techrxiv-6044451694/30646209/Transactionstemplateandinstructionsonhowtocreateyourarticle.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Expires=10&X-Amz-SignedHeaders=host&X-Amz-Signature=220765134a5ff7e45b12f95225b86ce016e96cf967931621f3eec9dc44ae3d50&X-Amz-Date=20210914T062109Z&X-Amz-Credential=AKIA3OGA3B5WJZPQBW6Z/20210914/eu-west-1/s3/aws4_request","https://scholar.google.com/scholar?q=related:C4o3N5TyBKAJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
30,"AU Rehman, TT Lie, B Vallès, ...","Event-detection algorithms for low sampling nonintrusive load monitoring systems based on low complexity statistical features",2019,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8686047/","https://scholar.google.com/scholar?cites=18172700253142165267&as_sdt=2005&sciodt=2007&hl=en",640,"2022-05-04 15:31:42","","","","",,,,,30,10.00,8,4,3,"One of the key techniques toward energy efficiency and conservation is nonintrusive load monitoring (NILM) which lies in the domain of energy monitoring. Event detection is a core …","https://openrepository.aut.ac.nz/bitstream/handle/10292/12494/Journal%20Paper_Revised_final%20(002).pdf?sequence=5","https://scholar.google.com/scholar?q=related:E6cw3phmMvwJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
5,"RS Colby","Methods and apparatuses for computation and display of equipment operational data",2011,"US Patent App. 12/644,771","Google Patents","https://patents.google.com/patent/US20110148883A1/en","https://scholar.google.com/scholar?cites=17990243533301191180&as_sdt=2005&sciodt=2007&hl=en",641,"2022-05-04 15:31:42","","","","",,,,,5,0.45,5,1,11,"A method and system for displaying a characteristic of power associated with a first piece of electrical equipment that has an on-state and an off-state. A measurement of current …","https://patentimages.storage.googleapis.com/53/6e/ed/c4282f976ed5a9/US20110148883A1.pdf","https://scholar.google.com/scholar?q=related:DJIvWS0vqvkJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"CA Ortiz Lara","Desagregación de cargas por identificación “Power Line Communication",2021,"","repositorio.utn.edu.ec","http://repositorio.utn.edu.ec/handle/123456789/11367","",642,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,1,1,"La presente investigación se centra en la creación del prototipo de desagregación de cargas en redes eléctricas AC de baja tensión con el método de monitoreo de carga intrusivo (ILM…","http://repositorio.utn.edu.ec/bitstream/123456789/11367/2/04%20MEL%20118%20TRABAJO%20GRADO.pdf","https://scholar.google.com/scholar?q=related:Mb5ruoJdWnQJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
5,"NK Thokala, MG Chandra, ...","On load disaggregation using discrete events",2016,"2016 IEEE Innovative …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7796406/","https://scholar.google.com/scholar?cites=15893022921766820567&as_sdt=2005&sciodt=2007&hl=en",643,"2022-05-04 15:31:42","","","","",,,,,5,0.83,2,3,6,"Load disaggregation involves identification of the operating appliances and their respective power consumption using only total building power consumption data. Load disaggregation …","https://www.researchgate.net/profile/Naveen-Kumar-Thokala/publication/312421194_On_load_disaggregation_using_discrete_events/links/5b3498a8aca2720785efb7b2/On-load-disaggregation-using-discrete-events.pdf","https://scholar.google.com/scholar?q=related:11oNeyRcj9wJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"稲村茅大, 豊田健太郎, 笹瀬巌","スマートメータ自動検針システムにおいて金銭的な公平性を考慮した 2 世帯住宅電力使用量秘匿化手法",2014,"研究報告コンピュータセキュリティ …","ipsj.ixsq.nii.ac.jp","https://ipsj.ixsq.nii.ac.jp/ej/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=107258&item_no=1&page_id=13&block_id=8","",644,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,3,8,"… Srivastava, “NILMTK: an open source toolkit for non-intrusive load monitoring,” Proceedings of the 5th international conference on Future energy systems, pp.265-276, June 2014. [5] S. …","https://ipsj.ixsq.nii.ac.jp/ej/?action=repository_action_common_download&item_id=107258&item_no=1&attribute_id=1&file_no=1","https://scholar.google.com/scholar?q=related:_yicoZ8NFN4J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"S Pirathayini, SE Kababji","A Data-Driven Approach for Generating Synthetic Load Patterns and Usage Habits",2020,"","130.63.180.190","http://130.63.180.190/xmlui/handle/10315/38535","",645,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,2,2,"Today's electricity grid is rapidly evolving to become highly connected and automated. These advancements have been mainly attributed to the ubiquitous communication/…","http://130.63.180.190/xmlui/bitstream/handle/10315/38535/Srikantha_AAM_10.1109.TSG.2020.3007984.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:7Yj_tztUeXIJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
76,"D Piga, A Cominola, M Giuliani, ...","Sparse optimization for automated energy end use disaggregation",2015,"… on Control Systems …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7274721/","https://scholar.google.com/scholar?cites=4328458022577959397&as_sdt=2005&sciodt=2007&hl=en",646,"2022-05-04 15:31:42","","","","",,,,,76,10.86,19,4,7,"Retrieving the household electricity consumption at individual appliance level is an essential requirement to assess the contribution of different end uses to the total household …","http://dariopiga.com/Papers/Journal/TCSTPietal2016.pdf","https://scholar.google.com/scholar?q=related:5fHybKPFETwJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
42,"NA Rosewell, HJ Steiner, MEM Storkey, ...","Method of inference of appliance usage. data processing apparatus and/or computer software",2011,"US Patent App. 12 …","Google Patents","https://patents.google.com/patent/US20110004421A1/en","https://scholar.google.com/scholar?cites=15350836725110776034&as_sdt=2005&sciodt=2007&hl=en",647,"2022-05-04 15:31:42","","","","",,,,,42,3.82,11,4,11,"A method of inference of appliance usage from a point measurement on a supply line, said supply line being common to multiple appliances and/or components of appliances …","https://patentimages.storage.googleapis.com/8e/5a/bf/a8c73598e2d4c9/US20110004421A1.pdf","https://scholar.google.com/scholar?q=related:4qA_VasgCdUJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
8,"L Du, Y Yang, RG Harley, TG Habetler, D He","Method and system employing finite state machine modeling to identify one of a plurality of different electric load types",2016,"US Patent 9,410,996","Google Patents","https://patents.google.com/patent/US9410996B2/en","https://scholar.google.com/scholar?cites=10433172372713006592&as_sdt=2005&sciodt=2007&hl=en",648,"2022-05-04 15:31:42","","","","",,,,,8,1.33,2,5,6,"A system is for a plurality of different electric load types. The system includes a plurality of sensors structured to sense a voltage signal and a current signal for each of the different …","https://patentimages.storage.googleapis.com/cc/5c/bd/325f2f79650a3a/US9410996.pdf","https://scholar.google.com/scholar?q=related:AGb64_4SypAJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
27,"N Batra, A Singh, P Singh, H Dutta, V Sarangan, ...","Data driven energy efficiency in buildings",2014,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1404.7227","https://scholar.google.com/scholar?cites=13075925195741660275&as_sdt=2005&sciodt=2007&hl=en",649,"2022-05-04 15:31:42","","","","",,,,,27,3.38,5,6,8,"Buildings across the world contribute significantly to the overall energy consumption and are thus stakeholders in grid operations. Towards the development of a smart grid, utilities and …","https://arxiv.org/pdf/1404.7227","https://scholar.google.com/scholar?q=related:cwTDsa8Ed7UJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
2,"LA Moore, JR Eldridge","Correlating power consumption with CPU activity",2011,"US Patent 7,970,566","Google Patents","https://patents.google.com/patent/US7970566B2/en","https://scholar.google.com/scholar?cites=12539241035508274302&as_sdt=2005&sciodt=2007&hl=en",650,"2022-05-04 15:31:42","","","","",,,,,2,0.18,1,2,11,"Two or more sets of measurement data can be independently collected from causally related characteristics or elements. Such measurements can be synchronized with one another …","https://patentimages.storage.googleapis.com/cb/fc/8c/5c6d73f4ba61e0/US7970566.pdf","https://scholar.google.com/scholar?q=related:ftR4OklVBK4J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
5,"CC Chuang, RI Chang, HR Lai","Method and system for recognizing statuses of electric appliances",2012,"US Patent 8,237,586","Google Patents","https://patents.google.com/patent/US8237586B2/en","https://scholar.google.com/scholar?cites=12150842525461674522&as_sdt=2005&sciodt=2007&hl=en",651,"2022-05-04 15:31:42","","","","",,,,,5,0.50,2,3,10,"A method and a system for recognizing the statuses of electric appliances are provided. In the present method, a loop is taking as a unit for recognition, and a power consumption factor …","https://patentimages.storage.googleapis.com/ca/d4/a3/e2d5daf67a2d83/US8237586.pdf","https://scholar.google.com/scholar?q=related:GnraI-Z2oKgJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
25,"RT Houlette, MS Phillips, JN Marcus, ...","Determining information about devices in a building using different sets of features",2017,"US Patent …","Google Patents","https://patents.google.com/patent/US9739813B2/en","https://scholar.google.com/scholar?cites=15465069706581566844&as_sdt=2005&sciodt=2007&hl=en",652,"2022-05-04 15:31:42","","","","",,,,,25,5.00,6,4,5,"Electrical usage of devices in a building may be monitored to provide information about the operation of the devices to a user. The information communicated to a user may include …","https://patentimages.storage.googleapis.com/43/f9/11/5eca82294e3d9b/US9739813.pdf","https://scholar.google.com/scholar?q=related:fOVy7_X2ntYJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"D Baras, E Kermany, Y Naveh","Method and system for automatic residual consumption",2017,"US Patent 9,699,525","Google Patents","https://patents.google.com/patent/US9699525B2/en","",653,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,3,5,"A computer-implemented method performed by a computerized device, comprising: obtaining consumption data comprising readings indicating consumption of a product, the …","https://patentimages.storage.googleapis.com/33/78/6c/58910c83bd82e1/US9699525.pdf","https://scholar.google.com/scholar?q=related:hr-HO6oqs4cJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
2,"B Völker, M Pfeifer, PM Scholl, B Becker","A Framework to Generate and Label Datasets for Non-Intrusive Load Monitoring",2020,"Energies","mdpi.com","https://www.mdpi.com/936782","https://scholar.google.com/scholar?cites=4679651305927892642&as_sdt=2005&sciodt=2007&hl=en",654,"2022-05-04 15:31:42","","","","",,,,,2,1.00,1,4,2,"In order to reduce the electricity consumption in our homes, a first step is to make the user aware of it. Raising such awareness, however, demands to pinpoint users of specific …","https://www.mdpi.com/1996-1073/14/1/75/pdf","https://scholar.google.com/scholar?q=related:ol6GohF28UAJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"MV Reddy, A Dubey","Primary Voltage Forecasting in Distribution Systems using Principal Component Analysis",2021,"2021 IEEE Power & Energy Society …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9638162/","",655,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,2,1,"This paper presents an accurate forecasting method for primary voltage measurements of the distribution feeder. The characteristics of the measurements associated with the …","","https://scholar.google.com/scholar?q=related:_3i54EJh228J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"IH Laouali, H Qassemi, M Marzouq, A Ruano, ...","A Non Linear Autoregressive Neural Network Model for Forecasting Appliance Power Consumption",2022,"WITS 2020","Springer","https://link.springer.com/chapter/10.1007/978-981-33-6893-4_69","",656,"2022-05-04 15:31:42","","10.1007/978-981-33-6893-4_69","","",,,,,0,0.00,0,5,1,"Laouali, Inoussa Habou Qassemi, Hamid Marzouq, Manal Ruano, Antonio Bennani, Saad Dosse El Fadili, Hakim Forecasting the electrical appliance power consumption is a …","","https://scholar.google.com/scholar?q=related:fX3zaxU_0_8J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"MR Herrmann, E Costanza, DP Brumby, T Harries, ...","Exploring domestic energy consumption feedback through interactive annotation",2021,"Energy Efficiency","Springer","https://link.springer.com/article/10.1007/s12053-021-09999-0","",657,"2022-05-04 15:31:42","HTML","10.1007/s12053-021-09999-0","","",,,,,0,0.00,0,5,1,"We report on a three-week field study in which participants from nine households were asked to annotate their domestic electricity consumption data using a prototype interactive …","https://link.springer.com/article/10.1007/s12053-021-09999-0","https://scholar.google.com/scholar?q=related:GF_s5QqjLSgJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
30,"FD Salim, B Dong, M Ouf, Q Wang, I Pigliautile, ...","Modelling urban-scale occupant behaviour, mobility, and energy in buildings: A survey",2020,"Building and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0360132320303231","https://scholar.google.com/scholar?cites=14732922164905996279&as_sdt=2005&sciodt=2007&hl=en",658,"2022-05-04 15:31:42","","","","",,,,,30,15.00,5,6,2,"The proliferation of urban sensing, IoT, and big data in cities provides unprecedented opportunities for a deeper understanding of occupant behaviour and energy usage patterns at the …","https://www.sciencedirect.com/science/article/am/pii/S0360132320303231","https://scholar.google.com/scholar?q=related:92-zjqbadcwJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"Z Wei, B Liu, W Luan, Z Liu, W Jiang, ...","Non-intrusive Inverter Air Conditioner Identification Using General Knowledge",2021,"2021 IEEE 5th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9713624/","",659,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,6,1,"Effective monitoring and tracking the operating states of air conditioners, is of great significance to realize the power system demand response. In recent years, air conditioning load …","",""
2,"AUN SN, AR Lua, L Gonzalez","PEAT, how much am i burning?",2018,"Proceedings of the 9th ACM Multimedia …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3204949.3204951","https://scholar.google.com/scholar?cites=15435923985874184827&as_sdt=2005&sciodt=2007&hl=en",660,"2022-05-04 15:31:42","","10.1145/3204949.3204951","","",,,,,2,0.50,1,3,4,"Depletion of fossil fuel and the ever-increasing need for energy in residential and commercial buildings have triggered in-depth research on many energy saving and energy monitoring …","","https://scholar.google.com/scholar?q=related:e2r2BRVrN9YJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
2,"Y Yang, L Du, D He","System and method for instantaneous power decomposition and estimation",2019,"US Patent 10,290,063","Google Patents","https://patents.google.com/patent/US10290063B2/en","https://scholar.google.com/scholar?cites=5809416888643425457&as_sdt=2005&sciodt=2007&hl=en",661,"2022-05-04 15:31:42","","","","",,,,,2,0.67,1,3,3,"A system disaggregates and estimates power consumption of electric loads powered by a single electrical outlet. The system includes a processor having a routine; a current sensor …","https://patentimages.storage.googleapis.com/87/5b/55/821b9e3d037302/US20140371932A1.pdf","https://scholar.google.com/scholar?q=related:sRS_b-Exn1AJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"K Koasidis, J Psarras","Innovative Personalised Applications to Motivate and Support Behavioural Energy Efficiency",2021,"2021 12th International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9555498/","",662,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,2,1,"… Batra et al., ""A demonstration of reproducible state-of-the-art energy disaggregation using NILMTK,"" in Proceedings of the 6th ACM International Conference on Systems for Energy-…","","https://scholar.google.com/scholar?q=related:TkpunV8Nh1MJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
14,"B Lu, Y Yang, SK Sharma, P Zambare, ...","System and method employing a minimum distance and a load feature database to identify electric load types of different electric loads",2014,"US Patent …","Google Patents","https://patents.google.com/patent/US8918346B2/en","https://scholar.google.com/scholar?cites=2789452569927850776&as_sdt=2005&sciodt=2007&hl=en",663,"2022-05-04 15:31:42","","","","",,,,,14,1.75,3,5,8,"A method identifies electric load types of a plurality of different electric loads. The method includes providing a load feature database of a plurality of different electric load types, each of …","https://patentimages.storage.googleapis.com/e3/ab/ce/aa5a6b974620cc/US8918346.pdf","https://scholar.google.com/scholar?q=related:GJtZTFUgtiYJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
7,"M Savi, F Olivadese","Short-term energy consumption forecasting at the edge: A federated learning approach",2021,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9469923/","https://scholar.google.com/scholar?cites=16729108345869600469&as_sdt=2005&sciodt=2007&hl=en",664,"2022-05-04 15:31:42","","","","",,,,,7,7.00,4,2,1,"Residential short-term energy consumption forecasting plays an essential role in modern decentralized power systems. The rise of innovative prediction methods able to handle the …","https://ieeexplore.ieee.org/iel7/6287639/9312710/09469923.pdf","https://scholar.google.com/scholar?q=related:1YaU7Ge7KegJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
3,"LL Manoosingh, RM LaFrance","Method and system to detect actuation of a switch using vibrations or vibration signatures",2014,"US Patent 8,924,168","Google Patents","https://patents.google.com/patent/US8924168B2/en","https://scholar.google.com/scholar?cites=4861331656527774894&as_sdt=2005&sciodt=2007&hl=en",665,"2022-05-04 15:31:42","","","","",,,,,3,0.38,2,2,8,"Described herein are embodiments of methods and systems to detect actuation of a switch using vibrations and vibration signatures. One aspect of the method comprises sending an …","https://patentimages.storage.googleapis.com/cf/83/29/dc19c9f78749c2/US8924168.pdf","https://scholar.google.com/scholar?q=related:rgSzmmLrdkMJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
4,"MA Jarwar, S Ali, I Chong","Microservices model to enhance the availability of data for buildings energy efficiency management services",2019,"Energies","mdpi.com","https://www.mdpi.com/400590","https://scholar.google.com/scholar?cites=2640259510462797893&as_sdt=2005&sciodt=2007&hl=en",666,"2022-05-04 15:31:42","","","","",,,,,4,1.33,1,3,3,"In the Internet of Things (IoT)-supported energy data management infrastructure, objects from various energy generation and consumption terminals in buildings produce a tremendous …","https://www.mdpi.com/1996-1073/12/3/360/pdf","https://scholar.google.com/scholar?q=related:RVj7OwkWpCQJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
4,"SL Tsao, YS Lai","Method and system for detecting an applicance based on users' feedback information",2015,"US Patent 8,930,396","Google Patents","https://patents.google.com/patent/US8930396B2/en","https://scholar.google.com/scholar?cites=18138815476182221406&as_sdt=2005&sciodt=2007&hl=en",667,"2022-05-04 15:31:42","","","","",,,,,4,0.57,2,2,7,"Therefore, the present invention provides a nonintrusive load monitoring (NILM) method and a system for detecting an appliance based on users’ feedback information and a joint …","https://patentimages.storage.googleapis.com/61/42/1f/b83c9b4eca334f/US8930396.pdf","https://scholar.google.com/scholar?q=related:XgIzcJIEuvsJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"I Karatzas, SE Shreve","Martingales, Stopping Times, and Filtrations",1988,"Brownian Motion and Stochastic Calculus","Springer","https://link.springer.com/chapter/10.1007/978-1-4684-0302-2_1","",668,"2022-05-04 15:31:42","","10.1007/978-1-4684-0302-2_1","","",,,,,0,0.00,0,2,34,"A stochastic process is a mathematical model for the occurrence, at each moment after the initial time, of a random phenomenon. The randomness is captured by the introduction of a …","","https://scholar.google.com/scholar?q=related:FvMFcoUI3j4J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
2,"RM LaFrance","Method, system and computer program product to identify a physical event using a vibration signature",2012,"US Patent App. 13/014,746","Google Patents","https://patents.google.com/patent/US20120197546A1/en","https://scholar.google.com/scholar?cites=2199234761731012350&as_sdt=2005&sciodt=2007&hl=en",669,"2022-05-04 15:31:42","","","","",,,,,2,0.20,2,1,10,"Described herein are embodiments of methods and systems to identify a physical event using a vibration signature. One aspect of the method comprises forming one or more identified …","https://patentimages.storage.googleapis.com/9e/5a/1e/3e751a739287d5/US20120197546A1.pdf","https://scholar.google.com/scholar?q=related:_vaqHl1AhR4J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
1,"R Deshpande, S Hire, ZA Mohammed","Smart Energy Management System Using Non-intrusive Load Monitoring",2022,"SN Computer Science","Springer","https://link.springer.com/article/10.1007/s42979-021-00997-8","https://scholar.google.com/scholar?cites=5111816609478399689&as_sdt=2005&sciodt=2007&hl=en",670,"2022-05-04 15:31:42","","10.1007/s42979-021-00997-8","","",,,,,1,1.00,0,3,1,"Energy Management is a problem faced by many around the world. The ever-rising demand for energy is putting a strain on the worldwide resources. Additionally, during the pandemic, …","","https://scholar.google.com/scholar?q=related:ydbmbB_S8EYJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
0,"CC Chuang, RI Chang, HR Lai","Method and system for recognizing power consumption behaviors of electric appliances in a loop",2013,"US Patent 8,346,713","Google Patents","https://patents.google.com/patent/US8346713B2/en","",671,"2022-05-04 15:31:42","","","","",,,,,0,0.00,0,3,9,"A method and a system for recognizing power consumption behaviors of electric appliances in a loop are provided. When a variation value of a power consumption information of the …","https://patentimages.storage.googleapis.com/e0/37/0a/396ad1c7a6d241/US8346713.pdf","https://scholar.google.com/scholar?q=related:8wi4by-jLewJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
30,"M Ma, W Lin, J Zhang, P Wang, ...","Toward energy-awareness smart building: Discover the fingerprint of your electrical appliances",2017,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8118142/","https://scholar.google.com/scholar?cites=15498329589887800685&as_sdt=2005&sciodt=2007&hl=en",672,"2022-05-04 15:31:42","","","","",,,,,30,6.00,6,5,5,"Energy efficiency raises significant concerns as it is one of the most promising ways to mitigate climate change. Disaggregation and identification of individual electrical appliances …","","https://scholar.google.com/scholar?q=related:bRUw-aUgFdcJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
11,"JM Sanchez-Loureda, AR Westbrooke","Event identification",2011,"US Patent App. 13/027,636","Google Patents","https://patents.google.com/patent/US20110288793A1/en","https://scholar.google.com/scholar?cites=8206433437863898586&as_sdt=2005&sciodt=2007&hl=en",673,"2022-05-04 15:31:42","","","","",,,,,11,1.00,6,2,11,"A method of identifying an event associated with consumption of a utility comprising the steps of generating a utility consumption profile from utility consumption data, the utility …","https://patentimages.storage.googleapis.com/61/cb/5b/99877dc0f4446b/US20110288793A1.pdf","https://scholar.google.com/scholar?q=related:2u3DcLsb43EJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
64,"D Chen, S Kalra, D Irwin, P Shenoy, ...","Preventing occupancy detection from smart meters",2015,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7050259/","https://scholar.google.com/scholar?cites=984411710602716439&as_sdt=2005&sciodt=2007&hl=en",674,"2022-05-04 15:31:42","","","","",,,,,64,9.14,13,5,7,"Utilities are rapidly deploying smart meters that measure electricity usage in real-time. Unfortunately, smart meters indirectly leak sensitive information about a home's occupancy, which …","http://rts.cs.umass.edu/papers/pdf/meterchen15.pdf","https://scholar.google.com/scholar?q=related:F6U1MzxVqQ0J:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
69,"MA Mengistu, AA Girmay, C Camarda, ...","A cloud-based on-line disaggregation algorithm for home appliance loads",2018,"… on Smart Grid","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8337762/","https://scholar.google.com/scholar?cites=9820114840174837621&as_sdt=2005&sciodt=2007&hl=en",675,"2022-05-04 15:31:42","","","","",,,,,69,17.25,17,4,4,"In this paper, we address the problem of providing fast and on-line households appliance load detection in a nonintrusive way from aggregate electric energy consumption data. …","https://www.academia.edu/download/57670795/main.pdf","https://scholar.google.com/scholar?q=related:db8p_moOSIgJ:scholar.google.com/&scioq=nilmtk&hl=en&as_sdt=2007"
